SalePrice,Overall_Qual,Overall_Cond,Gr_Liv_Area,Lot_Area,Year_Built,Total_Bsmt_SF,Garage_Cars,Garage_Yr_Blt,Full_Bath,Bedroom_AbvGr,Neighborhood,House_Style,Kitchen_Qual,Exter_Qual
290000,8,5,1660,10182,2006,1660.0,2.0,2006.0,2,3,Somerst,1Story,Gd,Gd
232000,7,5,1616,8688,2005,1616.0,3.0,2005.0,2,3,Somerst,1Story,Gd,Gd
199000,8,5,1504,10936,2006,1504.0,2.0,2006.0,2,3,Somerst,1Story,Gd,Gd
198600,8,5,1278,8640,2006,1278.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
405749,9,5,2640,13162,2006,2036.0,3.0,2006.0,3,3,Somerst,2Story,Ex,Gd
232600,8,5,1489,11216,2006,1489.0,2.0,2006.0,2,3,Somerst,1Story,Gd,Gd
266000,8,5,1939,10728,2006,1095.0,3.0,2006.0,2,3,Somerst,2Story,Gd,Gd
186500,7,5,1553,8125,2005,756.0,2.0,2005.0,2,3,Somerst,2Story,Gd,Gd
200825,6,5,1716,8125,2005,858.0,2.0,2005.0,2,3,Somerst,2Story,Gd,Gd
197000,7,5,1576,8125,2006,770.0,2.0,2006.0,2,3,Somerst,2Story,Gd,Gd
185000,6,5,1262,7200,2006,1262.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
176000,7,5,1266,7500,2005,1257.0,2.0,2005.0,2,3,Somerst,1Story,Gd,Gd
187750,7,5,1301,7200,2006,1293.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
139500,6,5,1142,7733,2005,1142.0,0.0,,1,3,SawyerW,1Story,Gd,TA
186800,7,5,1400,11024,2005,1400.0,2.0,2005.0,2,3,SawyerW,1Story,Gd,Gd
132000,6,5,1131,13072,2005,1131.0,0.0,,1,3,SawyerW,1Story,Gd,TA
142500,6,5,1141,13072,2005,1141.0,2.0,2005.0,1,3,SawyerW,1Story,TA,Gd
158000,6,5,1158,13072,2004,1158.0,2.0,2006.0,1,3,SawyerW,1Story,Gd,TA
184000,7,5,1686,7800,2005,891.0,2.0,2005.0,2,3,SawyerW,2Story,Gd,Gd
184900,7,5,1585,7632,2005,784.0,2.0,2005.0,2,3,SawyerW,2Story,Gd,Gd
187000,6,5,1837,8304,1997,941.0,2.0,1997.0,2,3,SawyerW,2Story,TA,TA
175900,6,5,1603,7153,1992,761.0,2.0,1992.0,2,3,SawyerW,2Story,Gd,Gd
248500,6,5,1731,9370,1992,836.0,2.0,1992.0,2,3,SawyerW,2Story,Gd,Gd
172000,6,5,1398,7175,1990,1398.0,2.0,1990.0,2,2,SawyerW,1Story,Gd,Gd
151000,6,5,1217,7175,1991,1217.0,2.0,1991.0,2,2,SawyerW,1Story,Gd,Gd
150000,6,5,1320,9019,1994,636.0,2.0,1994.0,2,3,SawyerW,2Story,Gd,TA
107000,4,4,1056,8900,1966,1056.0,1.0,1966.0,1,2,SawyerW,1Story,TA,TA
119900,5,5,965,7800,1965,828.0,1.0,1979.0,1,3,SawyerW,1Story,TA,TA
129500,5,4,988,9100,1962,988.0,2.0,1977.0,1,3,Sawyer,1Story,TA,TA
125000,5,5,1728,9100,1963,1728.0,2.0,1963.0,2,6,Sawyer,1Story,TA,TA
119500,6,6,1654,8927,1977,0.0,2.0,1977.0,2,4,Sawyer,1.5Fin,TA,TA
144000,5,6,1211,9240,1962,864.0,2.0,1972.0,1,2,Sawyer,1Story,TA,TA
151000,6,7,1212,8471,1977,506.0,2.0,1978.0,1,3,Sawyer,SLvl,TA,TA
126000,5,5,984,9308,1965,984.0,1.0,1965.0,1,3,Sawyer,1Story,TA,TA
116000,5,6,909,8450,1968,882.0,1.0,1968.0,1,3,Sawyer,1Story,TA,TA
133500,5,6,925,8638,1963,925.0,2.0,1990.0,1,2,Sawyer,1Story,TA,TA
120875,5,6,1024,13052,1965,1024.0,1.0,1965.0,1,3,Sawyer,1Story,TA,TA
137000,5,6,935,13526,1965,935.0,1.0,1965.0,1,3,Sawyer,1Story,TA,TA
124000,5,6,912,8020,1964,912.0,0.0,,1,3,Sawyer,1Story,TA,TA
135000,5,7,1236,6993,1961,912.0,1.0,1961.0,1,3,Sawyer,1Story,TA,TA
129200,5,6,941,8789,1967,912.0,1.0,1967.0,1,3,Sawyer,1Story,TA,TA
260000,7,4,2646,14330,1974,1748.0,2.0,1974.0,2,3,Veenker,SLvl,Gd,Gd
260000,8,5,2417,16059,1991,1288.0,2.0,1991.0,2,4,NoRidge,2Story,Gd,Gd
334000,8,5,2826,11025,1992,1334.0,3.0,1992.0,2,3,NoRidge,2Story,Gd,Gd
310000,8,7,2520,14541,1993,1338.0,3.0,1993.0,2,5,NoRidge,2Story,Gd,Gd
268000,7,5,2295,13346,1992,1095.0,2.0,1992.0,2,4,NoRidge,2Story,Gd,Gd
262000,8,5,1624,12461,1994,1624.0,3.0,1994.0,2,2,NoRidge,1Story,Gd,Gd
176400,7,5,1143,3628,2004,1143.0,2.0,2004.0,1,1,Somerst,1Story,Gd,Gd
197000,8,5,1247,3316,2005,1247.0,2.0,2005.0,1,1,Somerst,1Story,Gd,Gd
151000,7,5,1200,3180,2005,600.0,2.0,2005.0,2,2,Somerst,2Story,Gd,TA
147400,7,5,1223,2544,2005,600.0,2.0,2005.0,2,2,Somerst,2Story,Gd,Gd
149900,7,5,1223,2544,2005,600.0,2.0,2005.0,2,2,Somerst,2Story,Gd,Gd
144152,7,5,1200,3180,2005,600.0,2.0,2005.0,2,2,Somerst,2Story,Gd,Gd
166000,6,5,1524,2998,2000,756.0,2.0,2000.0,2,2,Somerst,2Story,Gd,Gd
183900,7,5,1452,3735,1999,691.0,2.0,1999.0,2,3,Somerst,2Story,Gd,Gd
165000,7,5,1382,2651,2000,673.0,2.0,2000.0,2,3,Somerst,2Story,Gd,Gd
139000,7,5,1080,4447,2003,530.0,2.0,2003.0,2,2,Somerst,2Story,Gd,Gd
200000,7,5,1694,8314,1997,569.0,1.0,1997.0,2,3,Somerst,2Story,Gd,Gd
221000,8,5,1568,7180,2001,1568.0,2.0,2001.0,2,3,Somerst,1Story,Gd,Gd
270000,8,5,1494,9549,1995,1494.0,2.0,1995.0,1,2,Veenker,1Story,Ex,Gd
165000,6,6,1208,11250,1977,1208.0,2.0,1977.0,1,3,Veenker,1Story,TA,Gd
214000,8,5,1235,3760,1980,1235.0,2.0,1980.0,1,1,Greens,1Story,TA,Gd
188000,8,5,1036,3640,1980,1036.0,2.0,1980.0,1,1,Greens,1Story,Gd,Gd
190000,8,5,1226,3874,1980,1226.0,2.0,1980.0,1,1,Greens,1Story,Gd,Gd
170000,8,5,1226,3876,1978,1226.0,2.0,1978.0,1,1,Greens,1Story,Gd,Gd
385000,9,5,1842,50271,1981,1842.0,3.0,1981.0,0,0,Veenker,1Story,Gd,Gd
146500,5,6,1193,13110,1972,1153.0,2.0,1972.0,2,2,NWAmes,1Story,TA,TA
170000,7,6,1920,10192,1968,570.0,2.0,1968.0,3,4,NWAmes,SLvl,Gd,TA
262500,7,7,2156,20781,1968,1568.0,2.0,1968.0,2,3,NWAmes,1Story,TA,TA
179900,6,6,1416,11700,1968,708.0,2.0,1968.0,2,3,NWAmes,2Story,TA,TA
250000,6,7,2654,11029,1968,1054.0,2.0,1968.0,2,4,NWAmes,2Story,Gd,TA
165150,6,5,1790,10400,1972,732.0,2.0,1972.0,1,4,NWAmes,2Story,TA,TA
164500,7,6,1334,10140,1967,1334.0,2.0,1967.0,2,3,NWAmes,1Story,TA,TA
140000,7,5,1164,9600,1969,1164.0,2.0,1969.0,1,3,NWAmes,1Story,TA,TA
135500,5,5,980,9750,1967,980.0,1.0,1967.0,2,3,NAmes,SLvl,TA,TA
142000,5,5,1051,9600,1968,1051.0,2.0,1968.0,1,3,NAmes,1Story,TA,TA
155000,5,5,1770,8640,1968,900.0,2.0,1968.0,1,4,NAmes,2Story,TA,TA
157500,6,7,976,9360,1968,976.0,2.0,1968.0,1,2,NAmes,1Story,Gd,TA
138500,5,5,1052,8400,1968,1052.0,1.0,1968.0,1,3,NAmes,1Story,TA,TA
140000,5,6,898,8400,1968,833.0,1.0,1968.0,1,3,NAmes,SFoyer,TA,TA
124400,5,5,1051,9759,1966,1051.0,1.0,1966.0,1,3,NAmes,1Story,TA,TA
158000,5,7,1141,9600,1967,1141.0,1.0,1967.0,1,3,NAmes,SLvl,TA,TA
146000,5,8,1200,9230,1965,864.0,2.0,1977.0,1,1,NAmes,1Story,Gd,TA
190000,6,5,1993,14803,1971,825.0,2.0,1971.0,2,4,NWAmes,2Story,TA,TA
136500,5,6,1050,10659,1961,1050.0,1.0,1961.0,1,3,NAmes,1Story,TA,TA
129900,5,5,864,9100,1958,864.0,2.0,1964.0,1,3,NAmes,1Story,TA,TA
145000,5,5,1712,8393,1959,1626.0,2.0,2005.0,2,4,NAmes,1Story,TA,TA
185900,6,7,1565,8800,1965,1187.0,1.0,1965.0,2,3,NAmes,1Story,Gd,TA
160000,6,6,1251,8800,1964,1251.0,1.0,1964.0,1,3,NAmes,1Story,TA,TA
167000,6,6,1488,10368,1964,1008.0,2.0,1964.0,1,3,NAmes,1Story,TA,TA
157500,5,6,1440,9350,1964,720.0,2.0,1964.0,1,4,NAmes,2Story,TA,TA
140000,6,5,1095,10382,1958,588.0,1.0,1958.0,1,2,NAmes,SLvl,TA,TA
150000,5,7,1053,8973,1958,1008.0,2.0,1998.0,1,3,NAmes,1Story,Ex,TA
151500,5,7,1248,10800,1960,1248.0,1.0,1960.0,1,3,NAmes,1Story,TA,TA
129800,6,8,816,8550,1934,816.0,1.0,1949.0,1,2,NAmes,1Story,TA,TA
137000,5,6,1008,11425,1954,1008.0,1.0,1954.0,1,2,NAmes,1Story,TA,TA
137000,5,7,1043,9724,1947,938.0,1.0,1947.0,1,2,NAmes,1Story,TA,TA
121600,4,7,1230,4712,1946,747.0,1.0,1946.0,1,3,BrkSide,1.5Fin,TA,TA
85500,4,7,869,5900,1923,440.0,0.0,,1,2,BrkSide,1Story,Fa,TA
79900,4,5,747,5825,1926,600.0,2.0,1953.0,1,1,BrkSide,1Story,TA,TA
127000,5,8,1252,7438,1908,504.0,2.0,1986.0,1,3,BrkSide,1.5Fin,TA,TA
161000,5,6,1433,9600,1961,1251.0,2.0,1961.0,1,3,NAmes,1Story,TA,TA
146500,5,6,1624,10858,1952,1444.0,1.0,1952.0,1,2,NAmes,1Story,TA,TA
135000,5,5,1216,9600,1951,1056.0,1.0,1951.0,1,3,NAmes,1Story,TA,TA
137900,5,3,2136,10680,1951,2136.0,2.0,1951.0,2,4,NAmes,1Story,TA,TA
133000,6,7,1578,9490,1941,806.0,1.0,1941.0,1,3,NAmes,1.5Fin,Fa,TA
137000,5,6,1728,9462,1949,704.0,1.0,1949.0,1,3,NAmes,2Story,TA,TA
121000,5,6,936,9888,1954,936.0,1.0,1954.0,1,2,NAmes,1Story,TA,TA
119000,5,5,1584,8917,1967,1584.0,2.0,1967.0,2,4,NAmes,1Story,TA,TA
172000,6,5,1246,12700,1964,1246.0,2.0,1964.0,1,3,NAmes,SLvl,TA,TA
98600,5,3,1235,8500,1961,1235.0,2.0,1961.0,1,2,NAmes,1Story,TA,TA
226000,7,6,2157,14200,1966,924.0,2.0,1966.0,2,4,NAmes,2Story,Gd,TA
118000,5,5,1128,9000,1954,936.0,1.0,1954.0,1,2,NAmes,1Story,TA,TA
235000,8,4,3112,25419,1918,1360.0,2.0,1918.0,2,4,NAmes,2Story,Gd,Gd
135000,6,7,1008,9723,1963,1008.0,2.0,1963.0,1,2,NAmes,1Story,TA,TA
132500,5,6,1190,7728,1962,1106.0,2.0,1962.0,1,3,NAmes,SLvl,TA,TA
143000,5,6,1144,8163,1959,1144.0,1.0,1959.0,1,3,NAmes,SLvl,TA,TA
132000,5,5,1364,8400,1957,1179.0,1.0,1957.0,1,3,NAmes,1Story,TA,TA
145250,6,5,1383,11600,1960,1383.0,1.0,1960.0,1,3,NAmes,1Story,TA,TA
162000,6,6,1336,9610,1958,1121.0,2.0,1958.0,1,3,NAmes,1Story,TA,TA
148000,5,6,1370,10000,1956,1058.0,1.0,1956.0,1,3,NAmes,SLvl,TA,TA
141000,5,5,1092,14850,1957,1092.0,1.0,1957.0,1,2,NAmes,1Story,TA,TA
153000,6,6,1124,10152,1956,1124.0,1.0,1956.0,1,3,NAmes,1Story,TA,TA
134450,5,6,1236,10011,1957,1070.0,1.0,1957.0,1,2,NAmes,1Story,Gd,TA
135960,5,5,943,7032,1979,943.0,2.0,1979.0,1,2,NAmes,SFoyer,TA,TA
156000,6,8,1050,8092,1954,1050.0,1.0,1954.0,1,3,NAmes,1Story,Gd,TA
140000,6,5,1375,11310,1954,1367.0,2.0,1954.0,1,2,NAmes,1Story,TA,TA
139500,5,6,1008,12778,1952,1008.0,1.0,1952.0,1,2,NAmes,1Story,TA,TA
155000,6,6,1575,10170,1951,216.0,2.0,1951.0,1,2,NAmes,1Story,Gd,TA
127000,5,7,1145,7700,1956,301.0,2.0,1993.0,1,3,NAmes,SLvl,TA,TA
133500,5,5,1005,11050,1956,1005.0,1.0,1956.0,1,2,NAmes,1Story,TA,TA
125000,5,6,1056,13600,1955,1056.0,1.0,1955.0,1,3,NAmes,1Story,TA,TA
142000,5,6,884,15428,1951,884.0,1.0,1951.0,1,2,NAmes,1Story,TA,TA
167000,7,5,2039,21299,1941,929.0,3.0,1941.0,1,3,NAmes,1Story,TA,Gd
159000,5,5,1384,13300,1956,1015.0,2.0,2001.0,1,2,NAmes,1Story,TA,TA
180000,5,5,2640,22136,1925,2171.0,3.0,1977.0,2,5,OldTown,1.5Fin,TA,TA
127000,6,6,1312,7500,1947,784.0,2.0,1953.0,1,3,NAmes,1.5Fin,TA,TA
112000,6,6,1310,7000,1924,617.0,1.0,1924.0,2,2,OldTown,1.5Fin,TA,TA
99800,3,8,713,10410,1930,713.0,1.0,1936.0,1,2,OldTown,1Story,Gd,TA
117000,5,7,833,5400,1954,833.0,1.0,1955.0,1,2,OldTown,1Story,Gd,TA
108480,5,6,1073,5400,1921,1073.0,1.0,1968.0,1,2,OldTown,1Story,TA,TA
68000,3,3,715,10914,1929,715.0,2.0,1967.0,1,2,NAmes,1Story,TA,TA
86900,4,8,720,7008,1900,448.0,1.0,1900.0,1,1,OldTown,1.5Fin,Fa,TA
120000,5,6,1130,10800,1920,1120.0,2.0,1970.0,1,2,OldTown,1Story,TA,TA
155500,6,8,1595,7200,1915,663.0,2.0,1974.0,2,3,OldTown,2Story,TA,TA
80000,4,4,1760,10818,1910,1077.0,2.0,1935.0,1,4,OldTown,1.5Fin,TA,TA
105000,3,4,1214,10410,1915,672.0,3.0,1998.0,1,3,OldTown,1.5Fin,TA,TA
160000,5,4,2414,10800,1900,954.0,2.0,1970.0,2,3,OldTown,1.5Fin,TA,TA
170000,5,8,1466,10800,1936,796.0,2.0,1950.0,2,3,OldTown,1.5Fin,Gd,TA
160000,6,5,1324,8658,1965,1088.0,2.0,1965.0,2,3,NAmes,1Story,TA,TA
159950,5,5,1086,13400,1966,1024.0,2.0,1966.0,1,3,NAmes,SLvl,TA,TA
165000,6,5,1146,10184,1963,1083.0,1.0,1963.0,1,3,NAmes,SLvl,TA,TA
159000,6,7,1734,9786,1962,912.0,2.0,1962.0,1,3,NAmes,1.5Fin,Gd,TA
147000,6,5,1207,9510,1962,1135.0,1.0,1962.0,1,3,NAmes,1Story,TA,TA
115000,5,5,912,7800,1964,912.0,1.0,1964.0,1,2,NAmes,1Story,TA,TA
159500,6,6,1194,8910,1959,655.0,2.0,1954.0,1,3,NAmes,1Story,TA,TA
120000,6,6,864,7332,1959,864.0,1.0,1959.0,1,2,NAmes,1Story,Gd,TA
129900,5,7,816,7100,1957,816.0,1.0,1957.0,1,2,NAmes,1Story,TA,TA
183000,6,6,1773,10800,1961,1313.0,2.0,1961.0,2,3,NAmes,1Story,TA,TA
157500,7,5,1472,11650,1959,0.0,2.0,1959.0,2,2,NAmes,1Story,Gd,TA
277500,7,8,2448,18275,1962,1438.0,2.0,1962.0,3,3,NAmes,2Story,TA,TA
207500,5,6,1600,16321,1957,1484.0,1.0,1957.0,1,2,NAmes,1Story,TA,TA
147500,4,6,1521,12144,1950,910.0,1.0,1950.0,1,3,NAmes,1.5Fin,Gd,TA
135000,4,4,1192,10800,1949,720.0,0.0,,1,4,NAmes,1.5Fin,TA,TA
109500,5,7,1040,7200,1950,0.0,2.0,1950.0,1,2,NAmes,1Story,TA,TA
109900,4,5,1040,7200,1950,0.0,2.0,1950.0,1,2,NAmes,1Story,TA,TA
133700,5,5,1040,7560,1959,1040.0,1.0,1959.0,1,3,NAmes,1Story,TA,TA
81400,3,4,1040,8544,1950,0.0,2.0,1950.0,2,2,NAmes,1Story,TA,TA
87500,3,4,1040,8544,1949,0.0,2.0,1949.0,2,2,NAmes,1Story,TA,TA
93500,3,4,1040,8544,1950,0.0,2.0,1949.0,2,2,NAmes,1Story,TA,TA
119000,5,5,1556,8512,1960,1556.0,0.0,,2,4,NAmes,1Story,TA,TA
141000,5,6,1150,7945,1959,1150.0,1.0,1959.0,1,3,NAmes,1Story,TA,TA
146000,5,4,1150,7000,1961,1150.0,1.0,1961.0,1,3,NAmes,1Story,TA,TA
155000,6,5,1348,7590,1966,660.0,2.0,1966.0,1,3,NAmes,2Story,TA,TA
134500,5,5,999,10205,1962,925.0,1.0,1962.0,1,3,NAmes,SFoyer,TA,TA
120000,7,6,1045,7400,1962,1045.0,2.0,1962.0,1,3,NAmes,1Story,TA,TA
105000,5,6,864,7000,1962,864.0,1.0,1962.0,1,3,NAmes,1Story,TA,TA
124000,5,5,1025,7000,1962,1025.0,0.0,,1,3,NAmes,SFoyer,TA,TA
169000,5,8,2014,9856,1900,716.0,2.0,1900.0,2,5,OldTown,2Story,TA,Gd
107000,4,4,1328,9906,1925,686.0,1.0,1940.0,1,3,OldTown,2Story,TA,TA
135000,5,6,1668,9600,1948,1212.0,1.0,1948.0,1,3,OldTown,1.5Fin,TA,TA
111500,4,6,1657,5520,1920,1147.0,1.0,1920.0,1,4,OldTown,1.5Fin,Fa,TA
156500,6,8,1416,9600,1900,780.0,2.0,1956.0,1,3,OldTown,1.5Fin,Gd,TA
178000,7,7,1641,9600,1925,728.0,2.0,1925.0,1,3,OldTown,2Story,Ex,TA
139900,7,7,1428,6451,1900,712.0,2.0,1985.0,1,4,OldTown,2Story,TA,TA
105000,7,8,1004,3960,1930,502.0,1.0,1930.0,1,2,OldTown,2Story,Gd,TA
110000,6,8,813,5684,1930,813.0,1.0,1932.0,1,2,OldTown,1Story,Gd,TA
111500,4,6,1951,7745,1900,938.0,2.0,1993.0,2,4,OldTown,1.5Fin,Fa,Gd
108000,6,5,1032,7741,1924,1032.0,1.0,1995.0,1,2,OldTown,1Story,TA,TA
111500,5,7,844,5633,1925,844.0,1.0,1925.0,1,2,OldTown,1Story,TA,TA
124000,5,6,1750,9000,1880,636.0,1.0,1937.0,1,3,OldTown,2Story,Ex,TA
105000,4,5,864,7200,1950,576.0,1.0,1952.0,1,2,OldTown,1Story,TA,TA
116000,6,8,1118,4400,1920,648.0,2.0,1990.0,1,2,OldTown,1.5Fin,TA,TA
96900,3,5,1376,7614,1905,738.0,1.0,1930.0,1,2,OldTown,2Story,TA,TA
135500,5,7,960,6000,1955,960.0,2.0,1976.0,1,3,OldTown,1Story,TA,TA
139000,5,7,1566,6000,1924,816.0,2.0,1976.0,1,5,OldTown,1.5Fin,Gd,TA
61500,3,5,492,7830,1921,492.0,1.0,1921.0,1,1,OldTown,1Story,TA,TA
120000,6,7,1182,9576,1945,770.0,1.0,1945.0,1,3,OldTown,1.5Fin,TA,TA
126175,3,8,1163,5820,1955,1162.0,1.0,1955.0,1,3,OldTown,1Story,TA,TA
64000,3,4,840,5747,1920,798.0,1.0,1938.0,1,2,OldTown,1Story,Fa,TA
137000,6,8,1928,9142,1910,1020.0,1.0,1910.0,2,4,OldTown,2Story,Fa,TA
87000,4,2,1774,9600,1900,1095.0,3.0,1920.0,2,4,OldTown,2Story,TA,TA
163000,7,7,1768,10800,1914,880.0,2.0,1914.0,1,2,OldTown,2.5Unf,TA,TA
155000,7,6,2104,6300,1910,1226.0,2.0,1910.0,2,5,OldTown,2.5Unf,TA,TA
79000,5,4,1440,5000,1900,540.0,1.0,1940.0,1,3,OldTown,1.5Fin,TA,TA
144000,7,6,1690,8850,1916,815.0,1.0,1916.0,1,3,OldTown,2.5Unf,TA,TA
114504,6,7,1368,3600,1910,684.0,1.0,1930.0,1,3,OldTown,2Story,TA,TA
157000,7,7,1762,7200,1920,596.0,2.0,1989.0,1,4,OldTown,2Story,Gd,TA
125000,6,5,1200,11340,1923,1200.0,1.0,1923.0,1,4,OldTown,1Story,TA,TA
475000,10,9,3608,22950,1892,1107.0,3.0,1993.0,2,4,OldTown,2.5Fin,Ex,Gd
93500,5,7,1248,5976,1920,624.0,0.0,,2,2,OldTown,2Story,TA,TA
125000,5,5,960,9750,1958,960.0,2.0,2002.0,1,3,OldTown,1Story,TA,TA
64500,3,3,1020,4761,1918,1020.0,0.0,,1,2,IDOTRR,1.5Unf,Fa,Fa
100000,4,5,788,7446,1941,788.0,0.0,,1,2,BrkSide,1Story,TA,TA
140200,6,5,1577,6435,1939,972.0,1.0,1939.0,1,3,BrkSide,1.5Fin,Fa,TA
202500,6,7,1827,11737,1924,848.0,1.0,1943.0,1,2,BrkSide,2Story,TA,TA
159000,6,7,1664,5000,1947,1004.0,2.0,1950.0,2,3,BrkSide,1.5Fin,TA,TA
119900,5,7,1118,7800,1939,793.0,2.0,1939.0,1,3,OldTown,1.5Fin,TA,TA
114500,6,6,1176,6240,1934,816.0,2.0,1985.0,1,3,BrkSide,1.5Fin,TA,TA
115000,5,4,1344,6240,1936,896.0,1.0,1936.0,1,3,BrkSide,1.5Fin,TA,TA
75000,3,5,1162,6120,1930,728.0,1.0,1930.0,1,3,BrkSide,1.5Fin,TA,Gd
88000,5,7,1015,6120,1925,768.0,1.0,1925.0,1,3,BrkSide,1Story,TA,TA
80500,4,5,912,6240,1947,0.0,0.0,,1,2,BrkSide,1.5Fin,TA,TA
149000,5,6,1576,6240,1928,1042.0,1.0,1928.0,1,3,BrkSide,1.5Fin,TA,TA
110000,5,7,1324,6120,1930,741.0,1.0,1930.0,1,3,BrkSide,1.5Fin,Gd,TA
110500,6,6,1103,6000,1925,1103.0,2.0,1976.0,1,2,OldTown,1Story,Gd,TA
89000,5,7,616,6000,1921,616.0,1.0,1921.0,1,2,BrkSide,1Story,TA,TA
113000,5,6,1048,6380,1922,993.0,1.0,1922.0,1,2,BrkSide,1.5Unf,TA,TA
109000,5,5,816,11672,1925,816.0,1.0,1925.0,1,2,BrkSide,1Story,TA,TA
220000,6,5,2486,33120,1962,1595.0,2.0,1962.0,2,5,OldTown,1.5Fin,TA,TA
129000,4,5,960,9873,1970,960.0,2.0,1970.0,1,3,BrkSide,1Story,TA,TA
117000,6,8,1635,5310,1910,485.0,1.0,1950.0,1,2,OldTown,1.5Fin,Gd,TA
52500,4,4,693,4118,1941,693.0,0.0,,1,2,OldTown,1Story,Fa,TA
107000,4,5,1430,10320,1924,596.0,2.0,1924.0,2,3,IDOTRR,1.5Fin,Fa,TA
116500,5,8,1330,7518,1910,396.0,1.0,2001.0,1,3,IDOTRR,2Story,TA,Fa
72000,5,4,819,9000,1919,610.0,0.0,,1,2,IDOTRR,1Story,Gd,TA
119500,6,6,1376,8600,1937,780.0,1.0,1937.0,2,3,IDOTRR,1.5Fin,TA,TA
125500,5,6,1360,7200,1938,803.0,1.0,1951.0,1,2,IDOTRR,1.5Fin,Gd,TA
91000,3,4,1077,9786,1922,1007.0,1.0,1922.0,1,3,IDOTRR,1Story,TA,TA
84500,6,8,754,6780,1935,520.0,0.0,,1,2,IDOTRR,1.5Fin,TA,TA
90000,6,6,984,7200,1930,984.0,1.0,1930.0,1,3,IDOTRR,1Story,TA,TA
137500,5,5,1422,12375,1951,806.0,1.0,1951.0,1,3,Sawyer,1.5Fin,TA,TA
150000,6,5,1921,11136,1964,1921.0,2.0,1964.0,2,4,Sawyer,1Story,TA,TA
131000,5,5,1640,21370,1950,0.0,2.0,1950.0,1,3,Sawyer,1Story,TA,TA
130000,5,4,1352,6930,1958,1062.0,1.0,1958.0,1,3,ClearCr,SLvl,Gd,TA
125000,5,7,1032,8250,1935,0.0,1.0,1939.0,1,2,Edwards,1Story,TA,TA
80000,5,3,879,5220,1936,830.0,1.0,1936.0,1,2,SWISU,1Story,TA,TA
157000,7,5,1073,5500,2004,1073.0,1.0,2004.0,2,2,SWISU,1Story,TA,TA
148000,4,5,1382,11235,1963,1051.0,2.0,1974.0,1,3,Sawyer,1Story,TA,TA
90000,4,5,1296,10791,1967,0.0,2.0,1967.0,2,2,Sawyer,1Story,TA,TA
154500,6,8,1068,8414,1963,1059.0,1.0,1963.0,1,3,Sawyer,1Story,TA,TA
153600,5,6,1064,11327,1967,1064.0,2.0,1967.0,1,3,Sawyer,1Story,TA,TA
164500,5,6,1320,11777,1966,1164.0,2.0,1966.0,1,3,Sawyer,SLvl,TA,TA
132000,6,7,934,10366,1964,912.0,1.0,1964.0,1,2,Sawyer,SLvl,TA,TA
142500,5,6,1059,9000,1966,1059.0,1.0,1966.0,1,3,Sawyer,1Story,TA,TA
158000,5,5,1159,11553,1968,1051.0,1.0,1968.0,1,3,Sawyer,1Story,TA,TA
149500,6,7,1400,7844,1978,672.0,2.0,1978.0,1,3,Sawyer,2Story,TA,TA
165000,5,5,1458,9535,1967,1176.0,2.0,1967.0,1,3,Sawyer,1Story,TA,TA
180000,5,6,1721,10335,1968,1461.0,2.0,1968.0,2,3,Sawyer,1Story,TA,TA
160500,6,6,1040,7176,1978,960.0,2.0,1979.0,1,3,Sawyer,SLvl,TA,TA
156500,5,4,1967,9662,1977,1967.0,2.0,1977.0,2,6,Sawyer,1Story,TA,TA
157000,5,4,1949,8235,1977,1949.0,2.0,1977.0,2,6,Sawyer,1Story,TA,TA
172500,5,5,1920,13650,1958,1052.0,2.0,1958.0,2,4,Sawyer,1.5Fin,Gd,Gd
155000,5,4,1803,13125,1957,1134.0,2.0,1957.0,2,3,Sawyer,1Story,TA,TA
170000,5,4,1779,17920,1955,1763.0,2.0,1955.0,1,3,Sawyer,1Story,TA,TA
105000,5,5,872,17529,1924,872.0,1.0,1924.0,1,2,Sawyer,1Story,Fa,TA
145000,4,9,960,10246,1965,648.0,1.0,1965.0,0,0,Sawyer,SLvl,TA,TA
168000,5,6,1437,14175,1956,1188.0,2.0,1999.0,1,3,Sawyer,1Story,TA,TA
278000,7,6,1830,20355,1967,1865.0,2.0,1967.0,1,2,ClearCr,1Story,TA,TA
164000,5,6,1000,13050,1963,1000.0,2.0,1993.0,1,1,ClearCr,1Story,TA,TA
225000,7,4,2287,15593,1953,1304.0,2.0,1953.0,2,3,ClearCr,1.5Fin,TA,Gd
130000,5,7,810,10820,1971,782.0,2.0,1973.0,1,2,Sawyer,SFoyer,TA,TA
142500,5,5,894,13350,1974,864.0,2.0,1974.0,1,3,Sawyer,1Story,TA,TA
148400,7,5,1700,1700,1980,430.0,1.0,1980.0,2,2,ClearCr,1.5Fin,Gd,Gd
190000,7,5,1453,5271,1986,1453.0,2.0,1986.0,1,2,ClearCr,1Story,Gd,TA
146000,4,5,1350,9375,1954,967.0,2.0,1954.0,1,3,Edwards,1Story,TA,TA
128000,5,5,1150,6488,1942,799.0,1.0,1942.0,1,3,Edwards,1.5Fin,TA,TA
225000,5,8,2008,7800,1948,896.0,1.0,1948.0,3,3,Edwards,2Story,Ex,TA
274970,6,7,2201,19690,1966,697.0,2.0,1966.0,2,4,Edwards,SLvl,Gd,Gd
